feat_price,feat_display_size,feat_refreshrate,feat_timpderaspuns,feat_brightness,feat_recomandatpentru,feat_tippanel,profile_budget_tier,profile_gamer_competitive,profile_creative_oled,profile_office_standard,profile_photo_video_editing,profile_budget_multimedia,profile_balanced_allround,target_score
1.1609547466184629,0.27205882352941174,0.22909090909090912,1.0640426951300868,0.06842105263157895,1.4,1.19,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.8944563102514049
1.189004363273702,0.2058823529411765,0.32727272727272727,1.0640426951300868,0.06842105263157895,1.4,1.19,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.8600745418938865
1.1741195536994327,0.2058823529411765,0.6545454545454545,1.089726484322882,0.034210526315789476,1.4,1.19,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.8741294021752538
1.1927444991585114,0.16911764705882354,0.7090909090909091,1.0640426951300868,0.034210526315789476,1.4,1.19,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.9037141238222277
1.1873213862743877,0.2058823529411765,0.5454545454545454,1.089726484322882,0.034210526315789476,1.4,1.19,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.8977293538085931
1.1643207006170915,0.27205882352941174,0.32727272727272727,1.0640426951300868,0.05131578947368421,1.4,1.19,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.8526217930828839
1.1815244654989716,0.2058823529411765,0.40909090909090906,1.0640426951300868,0.06842105263157895,1.4,1.19,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.8873241566008931
1.1348500903820982,0.3088235294117647,0.32727272727272727,1.0640426951300868,0.2736842105263158,1.4,1.0499999999999998,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.8410495956889148
1.1910613351617527,0.1764705882352941,0.4909090909090909,1.0640426951300868,0.06842105263157895,1.4,1.19,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.8816013585008827
1.1600197593966215,0.2058823529411765,0.4909090909090909,1.0640426951300868,0.08552631578947369,1.4,1.19,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.9186804347568177
1.1820108458517733,0.27205882352941174,0.32727272727272727,1.0640426951300868,0.034210526315789476,1.4,1.19,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.8619844757646179
1.1831702300068565,0.27205882352941174,0.32727272727272727,1.0640426951300868,0.034210526315789476,1.4,1.19,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.8645057364749685
1.182160443807268,0.2058823529411765,0.6545454545454545,1.0823882588392262,0.034210526315789476,1.4,1.19,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.8966362685260191
1.1641337031727232,0.2058823529411765,0.6000000000000001,1.0640426951300868,0.06842105263157895,1.4,1.19,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.850627823242855
1.1885557564046625,0.2058823529411765,0.3818181818181818,1.0823882588392262,0.06842105263157895,1.4,1.19,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.8689239474957303
1.1939038833135946,0.2058823529411765,0.4909090909090909,1.0823882588392262,0.05131578947368421,1.4,1.19,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.8945326177143605
1.174044567724241,0.2058823529411765,0.5454545454545454,1.089726484322882,0.06842105263157895,1.4,1.19,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.8701876764012769
1.1855263978058965,0.2058823529411765,0.4909090909090909,1.089726484322882,0.06842105263157895,1.4,1.19,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.8792178676488199
1.1866857819609797,0.16911764705882354,0.6818181818181818,1.089726484322882,0.06842105263157895,1.4,1.19,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.8992540961542457
1.177747304120177,0.27205882352941174,0.2863636363636364,1.0640426951300868,0.06842105263157895,1.4,1.19,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.8932947579039929
1.1893783581624384,0.16911764705882354,0.6818181818181818,1.089726484322882,0.06842105263157895,1.4,1.19,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.890287046468995
1.179467680608365,0.2058823529411765,0.7090909090909091,1.0787191460973984,0.05131578947368421,1.4,1.19,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.8782578411763697
1.1899395374929875,0.16911764705882354,0.6818181818181818,1.089726484322882,0.06842105263157895,1.4,1.19,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.892472844669705
1.1646948825032724,0.27205882352941174,0.2727272727272727,1.0823882588392262,0.08552631578947369,1.4,1.19,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.8826471336912114
1.165816867169482,0.27205882352941174,0.2727272727272727,1.0823882588392262,0.08552631578947369,1.4,1.19,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.8945197065318535
1.1762887240541045,0.2058823529411765,0.6545454545454545,1.089726484322882,0.06842105263157895,1.4,1.19,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.8762397238485614
1.1351492862930874,0.2058823529411765,0.8181818181818181,1.0640426951300868,0.10263157894736842,1.4,1.19,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.8831268323255808
1.1646946955058282,0.2058823529411765,0.32727272727272727,1.0823882588392262,0.1368421052631579,1.4,1.19,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.8670234971262215
1.177522907186935,0.16176470588235295,0.8999999999999999,1.089726484322882,0.06842105263157895,1.4,1.19,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.8863872941232278
1.1790188867418812,0.2058823529411765,0.7090909090909091,1.0640426951300868,0.06842105263157895,1.4,1.19,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.8712931665891407
1.1805894782771302,0.16911764705882354,0.9818181818181818,1.089726484322882,0.05131578947368421,1.4,1.19,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.8655850317787211
0.9346878389328679,0.6470588235294118,0.16363636363636364,1.0640426951300868,0.34210526315789475,1.4,1.0499999999999998,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.8939509881788329
1.1534748488437325,0.27205882352941174,0.22909090909090912,1.0640426951300868,0.1368421052631579,1.4,1.19,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.8942030411375035
1.1590847721747801,0.16911764705882354,1.2000000000000002,1.0823882588392262,0.06842105263157895,1.4,1.19,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.9072908353834639
1.1833944399426541,0.16911764705882354,0.6545454545454545,1.0640426951300868,0.1368421052631579,1.4,1.19,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.8854656977355541
1.1843296141619397,0.2058823529411765,0.0,0.9172781854569714,0.65,0.9799999999999999,1.19,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.9025430414586062
1.193118494047248,0.15882352941176472,0.10909090909090909,1.0640426951300868,0.65,0.9799999999999999,1.19,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.907823848902548
1.1441249766253194,0.5294117647058824,0.22909090909090912,0.9172781854569714,0.034210526315789476,1.4,1.19,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.9086163269857754
1.1302873527395125,0.2058823529411765,0.2727272727272727,1.0640426951300868,0.2736842105263158,1.4,1.19,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.8846025576086456
1.1631615034594527,0.2058823529411765,0.2727272727272727,1.0823882588392262,0.2736842105263158,1.4,1.19,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.9116623014198184
1.1252010222526958,0.27205882352941174,0.2863636363636364,1.1,0.025657894736842105,1.4,1.4,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.9286893293097684
1.022539425294521,0.4852941176470589,0.04090909090909091,0.8805870580386925,1.3,0.7,1.0499999999999998,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.9234831024753335
1.1844792121174343,0.27205882352941174,0.0,0.8072048032021348,0.65,1.1199999999999999,1.19,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.8825331801557115
1.1288661721623137,0.3088235294117647,0.3136363636363636,1.0996330887258172,0.017105263157894738,1.4,1.4,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.9293815240784243
1.192744312161067,0.2058823529411765,0.10909090909090909,1.0640426951300868,0.65,1.1199999999999999,1.19,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.9712009993293872
1.193978682291342,0.2058823529411765,0.10909090909090909,1.0640426951300868,0.65,1.1199999999999999,1.19,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.9200156212116205
1.1215732718319515,0.2058823529411765,0.4909090909090909,1.1,0.08552631578947369,1.4,1.4,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.9131179466500761
1.1900517359596086,0.2058823529411765,0.22909090909090912,1.0640426951300868,0.65,1.1199999999999999,1.19,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.9369405014163905
1.0890357165118743,0.38235294117647056,0.4909090909090909,1.0996330887258172,0.025657894736842105,1.4,1.4,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.9394024906238615
1.1403850277379541,0.2058823529411765,1.1454545454545455,1.0996330887258172,0.025657894736842105,1.4,1.4,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.9621847186949182
1.0846597893162127,0.4632352941176471,0.4909090909090909,1.0996330887258172,0.025657894736842105,1.4,1.4,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.9175134004879566
1.1184317147665648,0.5294117647058824,0.22909090909090912,1.0996330887258172,0.017105263157894738,1.4,1.4,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.9648883515718484
1.0917656922022065,0.5294117647058824,0.4909090909090909,1.0996330887258172,0.017105263157894738,1.4,1.4,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.9630933599983569
1.1824594527208128,0.3088235294117647,0.32727272727272727,1.0823882588392262,0.65,1.4,1.0499999999999998,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.9533882952744016
1.1099046313033722,0.2058823529411765,0.4909090909090909,1.0996330887258172,0.2736842105263158,1.4,1.4,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.9643699689975114
1.1142053855263978,0.27205882352941174,0.2863636363636364,1.0996330887258172,0.3763157894736842,1.4,1.4,0.24,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.1787195038334475,0.2058823529411765,0.7090909090909091,1.0640426951300868,0.65,1.4,1.19,0.24,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0457645078850588,0.4632352941176471,0.2863636363636364,1.0996330887258172,0.3763157894736842,1.4,1.4,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.9665960626691565
1.1418810072929002,0.2058823529411765,0.6000000000000001,1.0996330887258172,0.4447368421052632,1.4,1.4,0.24,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.1544098360655737,0.2058823529411765,0.6000000000000001,1.0996330887258172,0.4447368421052632,1.4,1.4,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.9982072391410711
1.161628124415633,0.0,0.0,0.0,0.10263157894736842,0.7,0.7,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.5712276085925361
1.17849529389765,0.0,0.0,0.0,0.10263157894736842,0.7,0.7,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.5748692322889013
1.1325313220719317,0.15882352941176472,0.0,0.5870580386924618,0.017105263157894738,0.7,0.7,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.581468548605156
1.179804276008228,0.044117647058823525,0.75,0.6604402935290195,0.006842105263157895,0.7,0.7,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.6231878964243677
1.0875397369569282,0.2058823529411765,0.16363636363636364,1.0996330887258172,0.017105263157894738,0.9099999999999999,0.7,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.6328829023399579
0.025169856011967796,0.9117647058823528,0.0,0.5870580386924618,1.1289473684210527,0.7,0.7,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.6124869953033101
0.0,1.5,0.0,0.8622414943295531,0.2736842105263158,0.7,1.0499999999999998,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.6478225812729759
0.6,0.75,0.75,0.55,0.65,0.7,0.7,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.6772807908879336
0.6,0.75,0.75,0.55,0.65,0.7,0.7,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.6982911922376651
0.6,0.75,0.75,0.55,0.65,0.7,0.7,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.6857687902507008
0.6,0.75,0.75,0.55,0.65,0.7,0.7,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.6566961909767832
0.6,0.75,0.75,0.55,0.65,0.7,0.7,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.723410694885302
0.6,0.75,0.75,0.55,0.65,0.7,0.7,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.6790024027712837
0.6,0.75,0.75,0.55,0.65,0.7,0.7,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.6992147113117044
0.6,0.75,0.75,0.55,0.65,0.7,0.7,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.6706726078801796
0.6,0.75,0.75,0.55,0.65,0.7,0.7,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.6843740814458331
0.6,0.75,0.75,0.55,0.65,0.7,0.7,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.6904962666420922
0.6,0.75,0.75,0.55,0.65,0.7,0.7,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.6980707907868092
0.6,0.75,0.75,0.55,0.65,0.7,0.7,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.6948542626592886
0.9954621953499968,0.2058823529411765,0.0,0.55,0.1368421052631579,1.3299999999999998,0.7,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.7067683562353452
1.0197718631178707,0.2058823529411765,0.0,0.55,0.1368421052631579,1.3299999999999998,0.7,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.688261834146183
1.0216418375615532,0.2058823529411765,0.0,0.55,0.1368421052631579,1.3299999999999998,0.7,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.6835316596644962
1.0305055164246089,0.2058823529411765,0.0,0.55,0.1368421052631579,1.3299999999999998,0.7,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.7035290063271393
1.0305055164246089,0.2058823529411765,0.0,0.55,0.1368421052631579,1.3299999999999998,0.7,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.7155394175674769
1.0562363647696815,0.2058823529411765,0.0,0.55,0.1368421052631579,1.3299999999999998,0.7,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.6979678835588027
1.0567973571027862,0.2058823529411765,0.0,0.55,0.1368421052631579,1.3299999999999998,0.7,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.7238466404086882
1.0567973571027862,0.2058823529411765,0.0,0.55,0.1368421052631579,1.3299999999999998,0.7,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.7315955360041241
1.1247148288973383,0.27205882352941174,0.0,0.9172781854569714,0.08552631578947369,0.7,1.0499999999999998,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.6899590466834885
1.1711649940784141,0.27205882352941174,0.0,0.8622414943295531,0.05131578947368421,0.7,1.0499999999999998,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.6942361331427285
1.1117372062581812,0.27205882352941174,0.75,0.55,0.65,0.7,0.7,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.7193848480408219
1.0961042199089945,0.3529411764705882,0.0,0.8072048032021348,0.17105263157894737,0.7,1.0499999999999998,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.7306297549669653
0.546144736021941,1.3529411764705883,0.0,0.8805870580386925,0.10263157894736842,0.7,1.0499999999999998,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.7148718390407865
1.1535498348189241,0.4411764705882353,0.0,0.8072048032021348,0.05131578947368421,0.7,1.0499999999999998,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.7546675288219697
1.12579922707723,0.2058823529411765,0.4909090909090909,1.0996330887258172,0.017105263157894738,1.4,0.7,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.7442308869985674
1.1454341457333417,0.27205882352941174,0.16363636363636364,1.0996330887258172,0.2736842105263158,1.1199999999999999,0.7,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.7368253941017766
1.1635727108396183,0.2058823529411765,0.32727272727272727,1.0996330887258172,0.0,1.4,0.7,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.7079910380838685
1.1498846849093063,0.5441176470588235,0.0,0.7338225483655771,0.05131578947368421,0.7,1.0499999999999998,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.7119307980092552
1.2,0.125,0.04090909090909091,0.8622414943295531,0.0,0.9799999999999999,1.0499999999999998,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.7442792518652562
1.1266222028298947,0.27205882352941174,0.2863636363636364,1.0996330887258172,0.017105263157894738,1.4,0.7,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.6965423362882377
1.1584491678613724,0.1632352941176471,0.4909090909090909,1.0640426951300868,0.04105263157894737,1.4,0.7,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.7607326326583599
1.1398242224022936,0.27941176470588236,0.0,0.7338225483655771,0.06842105263157895,0.7,1.19,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.7378427052537078
0.6929003303621518,1.25,0.0,0.8072048032021348,0.10263157894736842,0.7,1.0499999999999998,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.8066442235954082
0.6402418500280495,1.25,0.0,0.8072048032021348,0.17105263157894737,0.7,1.0499999999999998,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.7883886120113444
1.1179453344137629,0.2058823529411765,0.8181818181818181,1.0996330887258172,0.017105263157894738,1.4,0.7,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.7388918689455887
1.1437511687340272,0.2058823529411765,0.0,0.9172781854569714,0.10263157894736842,0.7,1.19,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.7408601620854652
1.1600197593966215,0.2058823529411765,0.4909090909090909,1.0996330887258172,0.017105263157894738,1.4,0.7,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.7630362947722458
1.115402356167799,0.27941176470588236,0.4909090909090909,1.0996330887258172,0.020526315789473684,1.4,0.7,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.7776702472800625
1.1957362712709594,0.125,0.10909090909090909,0.9172781854569714,0.017105263157894738,0.9799999999999999,1.0499999999999998,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.7111154475458962
1.134102100604625,0.4411764705882353,0.0,0.8072048032021348,0.17105263157894737,0.7,1.0499999999999998,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.7083489270301866
1.1979430281119492,0.125,0.10909090909090909,0.9172781854569714,0.017105263157894738,0.9799999999999999,1.0499999999999998,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.7319109267302939
1.1979802406033784,0.125,0.10909090909090909,0.9172781854569714,0.017105263157894738,0.9799999999999999,1.0499999999999998,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.7560143944383565
1.1235552577448107,0.27941176470588236,0.4909090909090909,1.0996330887258172,0.017105263157894738,1.4,0.7,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.7547115210883513
1.155831203640217,0.2058823529411765,0.0,0.8805870580386925,0.034210526315789476,0.9799999999999999,1.0499999999999998,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.7663091108717023
1.1823848407405098,0.125,0.75,0.9172781854569714,0.017105263157894738,0.7,1.19,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.7215108842433969
1.1314093374057221,0.6176470588235294,0.0,0.8072048032021348,0.05131578947368421,0.7,1.0499999999999998,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.6993484116766231
1.1622265162376113,0.2058823529411765,0.6000000000000001,1.0996330887258172,0.017105263157894738,1.4,0.7,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.7635818591594332
1.1968582559371688,0.15882352941176472,0.04090909090909091,0.9172781854569714,0.017105263157894738,0.9799999999999999,1.0499999999999998,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.7301643196429519
1.1945022751355732,0.15882352941176472,0.04090909090909091,0.9539693128752503,0.017105263157894738,0.9799999999999999,1.0499999999999998,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.7067996417990954
1.1957738577572774,0.15882352941176472,0.10909090909090909,0.9172781854569714,0.017105263157894738,0.9799999999999999,1.0499999999999998,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.7511591364011699
1.145994951069002,0.2058823529411765,0.8181818181818181,1.0996330887258172,0.017105263157894738,1.4,0.7,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.7644295400981969
1.1300629558062707,0.27205882352941174,0.2863636363636364,1.0996330887258172,0.06842105263157895,1.4,0.7,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.746342197667901
1.198616218911675,0.15882352941176472,0.10909090909090909,0.9172781854569714,0.017105263157894738,0.9799999999999999,1.0499999999999998,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.7397134715933318
1.1472667206881506,0.1632352941176471,0.9272727272727272,1.0640426951300868,0.04105263157894737,1.4,0.7,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.7461678961135979
1.1516048744000498,0.2058823529411765,0.4909090909090909,1.0996330887258172,0.06842105263157895,1.4,0.7,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.7427470063524602
1.1439755656672692,0.611764705882353,0.0,0.8072048032021348,0.06842105263157895,0.7,1.0499999999999998,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.7236071197625331
0.8785887926198341,0.2058823529411765,0.16363636363636364,0.55,0.6157894736842106,1.3299999999999998,0.7,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.7366516767550776
1.1933053044941717,0.2058823529411765,0.04090909090909091,0.9172781854569714,0.017105263157894738,0.9799999999999999,1.0499999999999998,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.7624733136065523
1.122396060587172,0.6176470588235294,0.0,0.8072048032021348,0.10263157894736842,0.7,1.0499999999999998,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.7590098931170645
1.0958796359783083,0.1632352941176471,1.4727272727272727,1.0823882588392262,0.04105263157894737,1.4,0.7,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.7562225714426197
0.5829458330736147,1.2426470588235294,0.0,0.8072048032021348,0.10263157894736842,0.7,1.19,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.7334383898262693
1.1664152589914605,0.2058823529411765,0.4909090909090909,1.0996330887258172,0.06842105263157895,1.4,0.7,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.7497204915886699
1.1550832138627438,0.3088235294117647,0.16363636363636364,0.9539693128752503,0.05131578947368421,0.9099999999999999,1.0499999999999998,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.7115325448190187
1.1973820357788443,0.15882352941176472,0.22909090909090912,1.0640426951300868,0.017105263157894738,0.9799999999999999,1.0499999999999998,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.7590730669972634
1.1322880383968086,0.2058823529411765,1.2000000000000002,1.0996330887258172,0.034210526315789476,1.4,0.7,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.787012895936712
1.1052670946830394,0.7647058823529411,0.0,0.8072048032021348,0.05131578947368421,0.7,1.0499999999999998,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.7295707694406249
1.1927444991585114,0.16911764705882354,0.7090909090909091,1.0640426951300868,0.034210526315789476,1.4,1.19,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.8029074729987876
1.189789939537493,0.2058823529411765,0.2863636363636364,1.0823882588392262,0.06842105263157895,1.4,1.19,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.8212890285955076
1.176662718942841,0.2058823529411765,0.32727272727272727,1.0640426951300868,0.06842105263157895,1.4,1.19,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.8397851465288817
1.181075858629932,0.2058823529411765,0.32727272727272727,1.0640426951300868,0.06842105263157895,1.4,1.19,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.8059936525396985
1.1819734463628997,0.2058823529411765,0.32727272727272727,1.0640426951300868,0.06842105263157895,1.4,1.19,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.8011598876414755
1.1865733964969145,0.2058823529411765,0.32727272727272727,1.0640426951300868,0.06842105263157895,1.4,1.19,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.7758660121146184
1.189004363273702,0.2058823529411765,0.32727272727272727,1.0640426951300868,0.06842105263157895,1.4,1.19,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.8174398504020598
1.1873213862743877,0.2058823529411765,0.5454545454545454,1.089726484322882,0.034210526315789476,1.4,1.19,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.8566185608147255
1.1910613351617527,0.1764705882352941,0.4909090909090909,1.0640426951300868,0.06842105263157895,1.4,1.19,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.8215434391360361
1.1658166801720375,0.2058823529411765,0.2863636363636364,1.0640426951300868,0.08552631578947369,1.4,1.19,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.8160030038043307
1.1224332730786013,0.5294117647058824,0.2863636363636364,1.0640426951300868,0.06842105263157895,1.4,1.0499999999999998,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.8238685512475687
1.1815244654989716,0.2058823529411765,0.40909090909090906,1.0640426951300868,0.06842105263157895,1.4,1.19,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.8173164879096432
1.1885557564046625,0.2058823529411765,0.3818181818181818,1.0823882588392262,0.06842105263157895,1.4,1.19,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.8013652797500554
1.1939038833135946,0.2058823529411765,0.4909090909090909,1.0823882588392262,0.05131578947368421,1.4,1.19,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.8342152082031818
1.1820108458517733,0.27205882352941174,0.32727272727272727,1.0640426951300868,0.034210526315789476,1.4,1.19,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.8227349531260297
1.1831702300068565,0.27205882352941174,0.32727272727272727,1.0640426951300868,0.034210526315789476,1.4,1.19,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.8186323722938782
1.1741195536994327,0.2058823529411765,0.6545454545454545,1.089726484322882,0.034210526315789476,1.4,1.19,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.7989912149287642
1.182160443807268,0.2058823529411765,0.6545454545454545,1.0823882588392262,0.034210526315789476,1.4,1.19,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.8447581709264433
1.1643207006170915,0.27205882352941174,0.32727272727272727,1.0640426951300868,0.05131578947368421,1.4,1.19,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.8341560123307119
1.1855263978058965,0.2058823529411765,0.4909090909090909,1.089726484322882,0.06842105263157895,1.4,1.19,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.8100477818096812
1.1430878887988531,0.27205882352941174,0.22909090909090912,1.09339559706471,0.06842105263157895,1.4,1.19,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.8412052717406583
1.1609547466184629,0.27205882352941174,0.22909090909090912,1.0640426951300868,0.06842105263157895,1.4,1.19,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.8112306452252963
1.1866857819609797,0.16911764705882354,0.6818181818181818,1.089726484322882,0.06842105263157895,1.4,1.19,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.8057479370950087
