feat_price,feat_noise_canceling,feat_type,feat_microphone,profile_budget_tier,profile_audiophile_premium,profile_workout_wireless,profile_commute_anc,profile_budget_wireless,profile_calls_voip,profile_gaming_headset,target_score
0.47511722218765734,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.5848074730445314
0.4832619725001555,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.5781699794829668
0.5090468945311395,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6207479022226987
0.5321236870832178,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6062046793992607
0.5321236870832178,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.607242819179309
0.5619877715623781,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.5884890664498253
0.5769198138019581,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6061852773523796
0.58370710572904,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.5976168507805929
0.5938880436196627,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6216157715074659
0.6312181492186131,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.5980134011703068
0.6312249365105401,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6444318181906162
0.641426236276944,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.5853869572863666
0.6447927330727766,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6031188463792831
0.678729192708186,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6563283011064248
0.678729192708186,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6140815159478622
0.7466021119790046,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6035568133763913
0.7466021119790046,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.634235817915233
0.7466021119790046,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6203465418201888
0.7466021119790046,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6131369815521135
0.7533894039060866,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.608643980024243
0.7805385716144139,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.688756906655687
0.7941131554685777,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6297724156909609
0.8144750312498231,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.5984131352151991
0.8144750312498231,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6667986776019673
0.8144750312498231,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6491459005240681
0.8144750312498231,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6215951538014609
0.8307713191667467,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6199596306394801
0.8421400331446088,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.653275709375728
0.8484114908852325,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.635521163750756
0.8484114908852325,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.601939973931643
0.8551987828123144,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6769113391683762
0.8619860747393964,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6331937402077014
0.8619860747393964,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.671784984181669
0.8619860747393964,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6674422486113347
0.8619860747393964,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6218533585623642
0.8633435331248126,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.662678748654431
0.8891352424477237,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6316727367576978
0.8911782173177752,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6075803859011895
0.9094971182289693,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6383306531617414
0.9094971182289693,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6547753665177098
0.9298589940102148,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6396889122494707
0.9332526399737557,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6431561831787642
0.9502208697914604,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6739359948351827
0.9594651613961459,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6541575005845671
0.9610873241667185,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6353306300416675
0.9624447825521348,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6663786046558606
0.9637954536456241,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6564322044271709
0.9638022409375513,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6020473040684208
0.967189099609165,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6613992561513837
0.9773700374997878,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6617292863938833
0.9950169965102007,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6561333597280965
0.9950169965102007,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6735649487578709
1.0045192052081153,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.643272878855982
1.0077703180411874,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6637894039057084
1.0077703180411874,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6257202207059434
1.0079128511716562,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6652160629983576
1.018093789062279,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6971959636047855
1.018093789062279,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6382376426446367
1.018093789062279,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.642938727054232
1.0181005763542061,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6439351678457321
1.0208087058331117,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6610175380403145
1.024881080989361,0.55,0.55,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6375810538126507
1.113115876041425,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8359314541481742
1.0520302486976882,1.1,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8464573926379441
1.0520302486976882,1.1,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8402075379976365
1.1181927704028822,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.7942188924720266
1.119903167968507,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8501915368968227
1.119903167968507,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8490355318787242
1.119903167968507,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8468914110405766
1.119903167968507,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.837745028566767
1.119909955260434,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8346947515547724
1.1212674136458505,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8514950886370569
1.0568492259659164,1.1,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.86996585416433
1.0588175406247702,1.1,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8132414614805596
1.1319981221825668,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8568076399579311
1.1334777518226706,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8341271956720931
1.1334777518226706,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8332580765916702
1.1334845391145978,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8051237055016207
1.1348419975000141,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8307148665228128
1.1354460664815242,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8167129248084697
1.1361926685935033,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8276871198498416
1.1361994558854305,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8150032624414167
1.1389143726562632,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.829101493178438
1.1402650437497526,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.83051100751107
1.1410863060729293,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8409048959396488
1.0751138285416937,1.1,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8066860800253594
1.1429867478125124,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8108383041813693
1.1429867478125124,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8469869525508863
1.079186203697943,1.1,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8247013211413616
1.1457966866703242,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8623908772268628
1.1470591229687614,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8459230677881541
1.1470591229687614,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8535529163519813
1.083258578854192,1.1,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.870532936102759
1.083258578854192,1.1,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8361248734582096
1.083258578854192,1.1,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8308293555860156
1.0859667083330975,1.1,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8608630305370164
1.1527061498520936,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8539222999065011
1.1527061498520936,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8399854224314814
1.1538396276039162,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8720257280292486
1.1552038732812597,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8405107995742096
1.1552038732812597,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8454111585221239
1.156561331666676,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8457364741915525
1.0905820668435133,1.1,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8266286413001919
1.1568463979276136,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8469805593994056
1.094118245937523,1.1,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8747049764731842
1.1606269195309982,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8558776120169491
1.160633706822925,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8476022959144235
1.0959236655901268,1.1,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8442743533890338
1.164020565494539,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8549864247872005
1.1647060819791744,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8636453661678061
1.1647060819791744,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8608348102158174
1.1647060819791744,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8420127363615828
1.1660635403645907,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8557020008840838
1.1674142114580799,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.859358717551687
1.167420998750007,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8296188046552012
1.167420998750007,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8531273152294147
1.167420998750007,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8065366266796935
1.1699526586388085,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8604509441303618
1.1706517497072981,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8642936437581792
1.1728508322916724,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8669389685369066
1.1734006029377662,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8443124248163489
1.1076928297916866,1.1,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8585140636642868
1.1076928297916866,1.1,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8808122038746294
1.1076928297916866,1.1,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8806085199296313
1.1742015033851618,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8519581457634862
1.1755657490625053,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8558871094434869
1.1769232074479217,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8758752751274436
1.1769232074479217,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8236410119275114
1.178280665833338,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8477518727830735
1.1816878863807332,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8823211986110358
1.1837104993750034,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.875942740085746
1.1877828745312526,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8654930110166263
1.18981227481745,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8288228087857853
1.1945701664583344,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8598912078221008
1.1986425416145836,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8507601107695029
1.2,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8697355321547051
1.1444256537010538,1.1,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.8512006292963377
0.0,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.350797007510344
0.08144750312498235,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.36339429408771334
0.10180937890622789,1.1,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.46452190472667665
0.30952766104264107,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.4901716639689427
0.3257900124999292,1.1,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.5350240683379562
0.3257900124999292,1.1,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.531836390334422
0.3257900124999292,1.1,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.5105324740046956
0.3257900124999292,1.1,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.5066998544349417
0.3257900124999292,1.1,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.5117748501439608
0.4479612671874028,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.5404387899067741
0.4487621676347984,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.562562521511915
0.47511722218765734,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.5501172951671524
0.5158341864582214,0.22000000000000003,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.6014192333114914
0.4832619725001555,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.5899126815785826
0.42759939140615716,1.1,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.5897734989466573
0.5090468945311395,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.5775440738075613
0.45474855911448464,1.1,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.6150186307449362
0.5321236870832178,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.5850348411002078
0.5321236870832178,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.5887697254395454
0.5619877715623781,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.6050338234025174
0.5769198138019581,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.6217904828608497
0.58370710572904,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.6232738606493384
0.5938880436196627,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.6052057090293305
0.5429833541665487,1.1,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.6102349428928535
0.6312181492186131,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.6428054973473915
0.6312249365105401,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.6443149515591937
0.641426236276944,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.6263240579449131
0.6447927330727766,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.6038270308493723
0.678729192708186,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.6453328554192558
0.678729192708186,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.6619496933159378
0.726240236197759,0.22000000000000003,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.6888297452061658
0.6380054411456949,1.1,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.635879136304701
0.6380054411456949,1.1,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.6513068704949029
0.6380054411456949,1.1,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.6520502243210068
0.678729192708186,1.1,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.7036444644559195
0.678729192708186,1.1,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.6758295276581168
0.678729192708186,1.1,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.6583818264798441
0.7466021119790046,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.6884698531908154
0.7466021119790046,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.6692031771315602
0.7466021119790046,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.6528082020652201
0.7466021119790046,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.6594404813868561
0.7533894039060866,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.7147584636401274
0.7805385716144139,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.6988885170618474
0.7228465902342182,1.1,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.6967644594017632
0.7941131554685777,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.691769811951209
0.8144750312498231,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.7109556945677135
0.8144750312498231,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.7107174366453873
0.8144750312498231,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.710956094289484
0.8144750312498231,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.7074096195308925
0.8307713191667467,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.7291674910147778
0.773751279687332,1.1,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.7159339228574458
0.773751279687332,1.1,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.6959130592263785
0.8421400331446088,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.70420237543797
0.8484114908852325,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.6794407289520223
0.8484114908852325,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.7595574451426645
0.8551987828123144,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.7390578716801662
0.8619860747393964,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.7079830469578238
0.8619860747393964,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.7189475598724665
0.8619860747393964,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.7118469273762799
0.8619860747393964,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.7554354010878909
0.8633435331248126,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.6967432489788491
0.8009004473956596,1.1,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.7288880651909903
0.8144750312498231,1.1,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.7299913412019094
0.8144750312498231,1.1,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.7486986706673887
0.8891352424477237,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.7336309803830979
0.8911782173177752,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.701384272187291
0.9094971182289693,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.7390338393026306
0.9094971182289693,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.7246129516366129
0.8619860747393964,1.1,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.7532252281194086
0.9298589940102148,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.7810847677837734
0.9332526399737557,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.7190035606783691
0.9502208697914604,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.7447418034032564
0.9594651613961459,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.7534810431358653
0.9610873241667185,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.7575671011108829
0.9624447825521348,0.55,0.55,1.5,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.7805585717051111
0.8144750312498231,1.1,0.55,1.5,0.06,0.0,1.0,0.0,0.0,0.0,0.0,0.6885382618011897
1.1457966866703242,0.55,0.55,1.5,0.06,0.0,1.0,0.0,0.0,0.0,0.0,0.7004863821571314
1.1470591229687614,0.55,0.55,1.5,0.06,0.0,1.0,0.0,0.0,0.0,0.0,0.679808822414238
1.1470591229687614,0.55,0.55,1.5,0.06,0.0,1.0,0.0,0.0,0.0,0.0,0.6969227701972323
1.1527061498520936,0.55,0.55,1.5,0.06,0.0,1.0,0.0,0.0,0.0,0.0,0.7085688977214684
1.1527061498520936,0.55,0.55,1.5,0.06,0.0,1.0,0.0,0.0,0.0,0.0,0.6783669541091724
1.1538396276039162,0.55,0.55,1.5,0.06,0.0,1.0,0.0,0.0,0.0,0.0,0.7087783364941689
1.1552038732812597,0.55,0.55,1.5,0.06,0.0,1.0,0.0,0.0,0.0,0.0,0.6943650008966564
1.1552038732812597,0.55,0.55,1.5,0.06,0.0,1.0,0.0,0.0,0.0,0.0,0.7142267503317501
1.156561331666676,0.55,0.55,1.5,0.06,0.0,1.0,0.0,0.0,0.0,0.0,0.689454691226104
1.1568463979276136,0.55,0.55,1.5,0.06,0.0,1.0,0.0,0.0,0.0,0.0,0.7011427465090486
1.1606269195309982,0.55,0.55,1.5,0.06,0.0,1.0,0.0,0.0,0.0,0.0,0.693166767992161
1.160633706822925,0.55,0.55,1.5,0.06,0.0,1.0,0.0,0.0,0.0,0.0,0.6920554751034477
1.164020565494539,0.55,0.55,1.5,0.06,0.0,1.0,0.0,0.0,0.0,0.0,0.699571360454092
1.1647060819791744,0.55,0.55,1.5,0.06,0.0,1.0,0.0,0.0,0.0,0.0,0.7052125008453732
1.1647060819791744,0.55,0.55,1.5,0.06,0.0,1.0,0.0,0.0,0.0,0.0,0.669485053222395
1.1647060819791744,0.55,0.55,1.5,0.06,0.0,1.0,0.0,0.0,0.0,0.0,0.7231490236372328
1.1660635403645907,0.55,0.55,1.5,0.06,0.0,1.0,0.0,0.0,0.0,0.0,0.6574486343554177
1.1674142114580799,0.55,0.55,1.5,0.06,0.0,1.0,0.0,0.0,0.0,0.0,0.6811103689586465
1.167420998750007,0.55,0.55,1.5,0.06,0.0,1.0,0.0,0.0,0.0,0.0,0.6929220574566543
1.167420998750007,0.55,0.55,1.5,0.06,0.0,1.0,0.0,0.0,0.0,0.0,0.7030545582536712
1.167420998750007,0.55,0.55,1.5,0.06,0.0,1.0,0.0,0.0,0.0,0.0,0.7263308894267798
1.1699526586388085,0.55,0.55,1.5,0.06,0.0,1.0,0.0,0.0,0.0,0.0,0.6579503481182796
1.1706517497072981,0.55,0.55,1.5,0.06,0.0,1.0,0.0,0.0,0.0,0.0,0.6850475503233396
1.1728508322916724,0.55,0.55,1.5,0.06,0.0,1.0,0.0,0.0,0.0,0.0,0.6529329439381212
1.1734006029377662,0.55,0.55,1.5,0.06,0.0,1.0,0.0,0.0,0.0,0.0,0.6961690983730544
1.1742015033851618,0.55,0.55,1.5,0.06,0.0,1.0,0.0,0.0,0.0,0.0,0.701068001371118
1.1755657490625053,0.55,0.55,1.5,0.06,0.0,1.0,0.0,0.0,0.0,0.0,0.7276166159486088
